id,forecast_ele_bill_next_01m,forecast_ele_bill_next_calyear,forecast_ele_bill_next_12m,forecast_consumption_ele_next_01m,forecast_consumption_ele_next_12m,forecast_consumption_ele_next_calyear,forecast_discount_value,forecast_meter_rental_next_12m,forecast_price_period1_ele,forecast_price_period2_ele,forecast_price_period1_gas
d7795705ea776f0659c0db37f88c73ce,1898.58,1898.58,19976.88,1421.85,14834.14,14718,0,169.36,0.114008,0.097123,40.606701
f180823ab5904808bd6caa4d864f7264,0,0,1739.33,0,1332.02,0,0,17.07,0.14398,0,44.31137796
a43bc597a413b5975d084ba5863d3b7f,492.04,492.04,4512.38,260.72,2435.43,2637,0,148.6,0.115237,0.100123,40.606701
b154e632386239806c85be0e367be006,,,,,2037.92,1583,0,151.75,0.113437,0.096547,40.606701
e6610ce87f82c513f843d0d98204622b,,,,,6305.82,8271,0,131.44,0.111125,0.094787,40.606701
135aefc03af3576726ebf64137817c27,611.36,611.36,9669.82,305.46,6324.38,3394,0,144.99,0.113206,0.093991,40.728885
f180823032dd6015c15e4e3b1e2d5acc,,,,,2440.64,1668,0,16.51,0.161165,0.083909,44.31137796
83d51a7bf49f6400e479f53de8776c4d,,,,,650.62,0,0,131.39,0.115237,0.100123,40.9390266
0dd1c8076650806fbe3ef3196359e8fe,,,,,3285.34,0,0,1.12,0.144149,0,44.31137796
28f7aec1f7be96581a6e3a9b1a642715,,,,,2911.72,5994,0,153.86,0.115182,0.098841,40.606701
f1808231ab928119db2b7243cf1d8add,702.46,702.46,8654.01,575.6,7314.35,5915,0,142.46,0.112922,0.09781,40.606701
f180823bd098b765ededd731b7fbe3cb,533.43,533.43,4370.95,107.81,225.25,1108,0,167.29,0.11286,0.096521,40.606701
f180724a8ae4eee59a37685dcc0bde80,517.07,517.07,6498.59,370.75,5071.55,3825,0,145.38,0.114481,0.098142,40.606701
f180823b73af05f4d07514c9b0d9ab91,,,,,915.77,1018,0,16.26,0.14346,0,45.30837756
a62a87b5c8a9ab5ce31d858197938f91,,,,,674.02,0,0,21.48,0.16695,0.089695,44.31137796
f18082364103a2f99ff02339cdc1efb4,,,,,1769.71,1302,0,17.98,0.142819,0,44.31137796
f6e4fd2b41ec0b570f420fbf56455a37,,,,,402.75,99,0,14.83,0.176827,0.094258,44.31137796
f18082305c710143c004276f0b899550,,,,,779.05,492,0,130.31,0.1169,0.100015,40.606701
f18072423639b725d4efdbfe990a59c1,,,,,79.42,0,0,18.21,0.145137,0,44.31137796
771b457dbe71f234985b998bfeebd541,,,,,387.93,0,0,19.7,0.14346,0,45.80687796
b0d968cbb43db42296ceb85a8f99bde8,77.32,77.32,823.14,25.33,280.41,175,0,19.66,0.142881,0,46.30537836
7b418bf1b32fb7a512e3461969ed612b,,,,,812.3,0,0,19.49,0.146348,0,45.80687796
113e86904ccb73f8d6710963612675a7,,,,,5956.28,16706,,15.59,,,
1c287f3d79197086b8205b5b504d23a3,,,,,0,0,0,0,0.116509,0.101397,41.2713642
f180823dda1ea31b4b7041821adf0712,,,,,1209.69,0,0,16.8,0.165793,0.088539,44.31137796
f18072451743fb1e3dfd96c74a978b2c,,,,,2368.61,1821,0,119.67,0.114782,0.099665,40.606701
c97e0c5e7e2bde4133c932a94f0d2a3b,,,,,324.55,191,0,13.74,0.145711,0,44.31137796
3e5b4b4a776f2afe1cb2067cdd41cce1,,,,,217.58,196,0,118.95,0.115182,0.098841,40.606701
f180724d262181eb8639eb06956cccca,,,,,2675.32,0,0,17.45,0.162327,0.085067,44.31137796
f9bb6cf2dbdeea14028972959c019a2c,,,,,500.9,468,0,129.37,0.11691,0.100572,40.606701
f180724681aaf6d3ed216ce239875c4f,,,,,683.31,25,0,131.76,0.115237,0.100123,40.9390266
f180823798d037b21f9ad176b956f618,,,,,636.57,696,0,129.6,0.11691,0.100572,40.606701
4e4f8677c7d69296ac3a323cc56d0669,,,,,4208.37,3552,0,118.25,0.114667,0.099548,40.606701
9f470ee1f06bc498baee9c057aeea521,,,,,267.35,385,0,132.33,0.114025,0.097683,40.606701
f180724316827a45c61c630a3ce0dde2,,,,,519.79,0,0,15.32,0.147506,0,45.80687796
310b554f3d82de0a096dcb0c66d3472f,,,,,13509.05,5778,0,15.25,0.143166,0,44.31137796
f180724f724ad121fa512d07a46f7932,0,0,1397.6,0,879.37,0,0,15.76,0.236794,0,44.31137796
f1808230de3338e45d114f34efe93e7b,,,,,5052.97,3581,0,359.25,0.115174,0.098837,40.606701
de1a8e1131359ab53121981a68737c11,0,0,947,0,402.64,0,24,72.01,0.199834,0,45.94470996
02179c040d0e5adf13756282fd04d8b5,,,,,2562.26,1416,0,13.9,0.141838,0,44.31137796
f1807242d3cef56c2a99642c62c3f136,118.23,118.23,1392.62,0,0.42,0,0,144,0.1169,0.100015,40.606701
e3da1369fe0627364ca8ab22272bb8d2,,,,,532.73,0,0,16.73,0.144902,0,44.31137796
f1808233f2be244f70a31d55a8822f43,,,,,1204.49,3505,0,16.34,0.163869,0.085224,44.31137796
f1807243da60c4c4ac33a4f30e1801c2,,,,,348.95,352,0,133.98,0.09839,0.090815,58.99595196
f180823e24bbeac6df6fd4731293e096,,,,,1139.41,1296,0,62.52,0.142819,0,44.31137796
01cf6adaab6c04ff57fe28f94bd108a3,590.81,590.81,6906.57,350.51,4122.88,3456,0,142.45,0.115182,0.098841,40.606701
938ebb29822fad50bc2b32e28e39f83f,,,,,351.13,0,28,18.37,0.182936,0,47.80087836
e5631f5d003679a309e5e245bc646fa5,,,,,1123.34,0,0,16.31,0.165793,0.088539,44.31137796
f18082337152a22d34b75fb751f273e4,,,,,822.31,1284,0,21.95,0.144902,0,44.31137796
15d5940c7ac88d1b59a3a29018fde112,0,0,1995.91,0,1474.87,0,0,17.3,0.145711,0,44.31137796
957157ca91b17a80083523cb8204c06e,,,,,3835.71,3600,0,14.93,0.163479,0.086225,44.31137796
f1807240f22e2dae2481995e4671dbe9,0,0,2217.85,0,1785.54,0,0,15.35,0.143478,0,44.31137796
f18082376aa8845e7c32dc4ce46a3b74,,,,,750.21,193,0,143.44,0.1169,0.100015,40.606701
43cd8668e2a3749eb26475f2074b814a,,,,,725.44,1132,0,18.47,0.138851,0,44.31137796
7663fd2782b9b1235f1c4b4c27bcd6d1,274.61,274.61,2947.09,158.5,1752.48,1689,0,145.46,0.115174,0.098837,40.606701
289b9263596a5f374ffaadb899b88942,,,,,7115.71,4602,0,359.25,0.1169,0.100015,40.606701
f18082371b1a113871c38009c6d0c5f3,,,,,438.91,423,0,1.09,0.14346,0,46.30537836
f1807243df38ca129278939ccc52948a,461.16,461.16,4623.54,186.42,1760.32,1986,0,145.48,0.11691,0.100572,40.606701
f1808233fbd7246c9dd91d4d3ec5418e,0,0,894.2,0,396.75,0,,19.27,,,
f180724676b770e67d1ae51f56db5a8b,,,,,1809.82,700,28,129.61,0.15441,0.130525,41.1052014
ef1471bffdfcd60ab1950e63f46c520e,631.45,631.45,6215.39,309.91,3121.17,3257,0,169.82,0.115237,0.100123,40.606701
f18082344e0b8d60cac11ae2e78da946,,,,,3687.87,4407,0,8.76,0.140986,0,44.31137796
0f087129e660300b128d2b58572e2664,,,,,256.96,0,0,16,0.145711,0,44.31137796
a9386d926b399a47656bba601d41cd5f,0,0,0,0,0,0,0,0,0.145071,0,44.44470996
54e6ac0226176d4b3f4665da110746ac,,,,,149.06,147,0,16.08,0.144902,0,44.31137796
f180724545e83229ff364f4aaf7d066b,739.77,739.77,3466.06,595.61,2725.36,4130,0,113.8,0.142648,0,44.31137796
80e3225cda9c7af4db8b928419cf5662,,,,,2858.94,0,0,15.15,0.145789,0,44.31137796
233d8138e4d555b73486c9b6074138b6,,,,,967.6,802,0,359.25,0.119222,0.102333,40.606701
f1808232246d13a48b81ac0e82e405ff,,,,,230.4,0,0,19.83,0.245926,0.195975,53.28437796
f180724585061cbd3ec06bef1ca4a3c6,,,,,834.09,735,0,130.68,0.115174,0.098837,40.606701
f180823ba6bb12945845b699ef11bf8b,,,,,793.03,640,0,131.38,0.115174,0.098837,40.606701
f1807248cc65d45410fa74180b7c37d9,,,,,17647.52,21795,0,141.79,0.11228,0.095943,40.606701
3637e9c9c03ed53300e73822c0e63ff4,0,0,1002.74,0,610.71,0,0,16.45,0.144963,0,44.31137796
f18072455de55ac6344f0bea14b08076,0,0,0,0,0,0,0,0,0.140103,0,44.31137796
f1807243b66fd6c714a43bc668def64c,162.87,162.87,1569.34,32.72,357.39,328,0,146.54,0.116509,0.101397,41.1052014
20a720973574468a64ee8cb8c31958ff,,,,,3064.78,0,30,0,0.19923,0,45.80687796
1416c667d40389aa7a01dba01360205c,1228.21,1228.21,5663.87,693.36,2948.39,7998,0,145.75,0.100167,0.091892,58.99595196
d11fc9921e9a438b333d0a4dda4db1e8,,,,,1479.95,1,0,131.76,0.115174,0.098837,40.606701
4f5377de3678f873bdbd6e3840088365,,,,,2069.14,44,0,131.35,0.115182,0.098841,40.606701
7ef23581e59aa21b8311eaf5b6de1b09,,,,,1872.59,0,0,360.8,0.100167,0.091892,58.99595196
edc99b77fa2923de0fdbc250fbd3b75f,,,,,575.94,321,0,17.1,0.144902,0,44.31137796
a0bbb9c796012dcb3bf30ae1aa618627,,,,,2431.83,1752,0,128.53,0.115761,0.099419,40.606701
7596c2e8e21251f632376d37127a89f0,,,,,468.88,0,0,1.12,0.145711,0,44.31137796
960958c34ef6937ed0bd5300d834e7bd,,,,,778.66,0,0,0,0.143227,0,44.31137796
e95f1188dbc7247fbc0104d283e22dfe,4178.32,4178.32,50473.48,2847.85,35312.21,33580,0,348.96,0.099556,0.090516,58.99595196
f180823c00a78738791faa36b819d177,,,,,1781.94,3246,0,18.22,0.141666,0,44.31137796
f180823c62fd1e100294c0e6dc5308f7,,,,,2119.31,1581,0,130.32,0.100167,0.091892,58.99595196
f1808230d8fbcc04b7eb762138634216,,,,,1230.8,0,0,16.42,0.162033,0.084138,44.31137796
fdf584a6f147106e30300fba532806b8,2981.3,2981.3,25668.29,2140.35,18153.27,23502,0,144.79,0.110083,0.093746,40.606701
f1807244d1c3626c612bd57348de8ee1,,,,,193.32,265,0,8.32,0.141434,0,44.31137796
f180823231e11570dfa943703f3a172b,,,,,6340.86,0,0,0,0.143166,0,44.31137796
f180724dd321063ab13d593913e3428c,695.72,695.72,3515.59,605.5,2930.63,5495,0,17.98,0.161454,0.084198,44.31137796
f180823ff3d1fbbab011fc4725bd2c9a,,,,,1809.3,0,0,17.45,0.161746,0.084489,44.31137796
027e35b0c3fee003163864d96a856da0,,,,,3170.5,3383,0,15.42,0.145789,0,44.31137796
f180823315a4ca4185b06130017a1068,,,,,3132.85,1853,0,13.78,0.141434,0,44.31137796
acf5cfd95cdaaf8ffe21e38398c7747d,,,,,1457.61,2425,0,142.74,0.100167,0.091892,58.99595196
f180724599d7e144af83956678b4f527,274.8,274.8,1446.8,173.5,830.26,1182,0,19.79,0.144902,0,44.31137796
f1807249f14d1d963e9d95295a858599,,,,,1311.77,0,0,11.83,0.164057,0.086803,44.31137796
249ff7ee27ad3df2b10f8f55e5522d74,,,,,288.9,0,30,16.27,0.198096,0,46.30537836
22c4a4c4211b447fbb236c97b9c2368d,,,,,258.18,310,0,17.68,0.16304,0.084395,46.30537836
ec7b71840fbee1ca40191d11ddb1ef56,,,,,1456.79,1161,0,133.97,0.115237,0.100123,40.606701
f18082337d8bc9993b445922a8ab3a2a,0,0,668.84,0,103.73,0,0,9.98,0.164057,0.086803,44.31137796
f18082345950081a8da5dabdf4e05c7b,452.68,452.68,5380.54,235.53,3346.22,2388,0,147.17,0.115237,0.100123,40.606701
f180724d38f0fe5e1e52a3f8ae021122,0,0,8883.74,0,8365.63,0,0,43.96,0.166191,0.087548,44.31137796
f84c189ad65fcbf574654d29ba82cff7,,,,,613.5,763,0,142.2,0.115174,0.098837,40.606701
f180823c83853e4d621cb7f2c6080b35,,,,,4087.5,7896,0,130.68,0.115182,0.098841,40.606701
8309fbea7ee8265024cea462b5cd9124,,,,,445.13,419,0,131.82,0.115174,0.098837,40.606701
f1807244f5836fa859d955ab2192a20e,,,,,1816.57,2508,0,129.73,0.11634,0.099998,40.606701
f1808239905169e9e1a8438d4ad7768a,0,0,521.02,0,126.56,0,0,15.68,0.141434,0,44.31137796
f1808237007ee229e5e2a5eedac6b69c,,,,,13182.2,11172,0,129.01,0.110083,0.093746,40.606701
61e1eb62e6d3b5696ceceabe68330e48,,,,,2833.51,0,0,331.67,0.102772,0.093731,58.99595196
37879ab84ee1d3a2fdbc8e81427fe7a3,0,0,886.08,0,487.63,0,0,16.92,0.145711,0,44.31137796
f180823f9b2f1927e7a57a4f58ea10b9,743.2,743.2,3843.34,643.84,3323.27,5749,0,38.76,0.164057,0.086803,44.31137796
f18072499801bac797dff2e4e5b5d96d,,,,,11859.58,766,0,358.78,0.095558,0.087283,58.99595196
f180823a948c956f2adefe5f7747a7e4,0,0,1251.96,0,724.9,0,0,18.37,0.144902,0,44.31137796
f18072486431925d0cdd9a83775efd50,,,,,6915.64,4715,0,0,0.114658,0.099545,40.606701
92481db0b91933c7a9fd01be9d950a97,,,,,2208.94,2727,0,132.16,0.115237,0.100123,40.606701
f180823126d0bc98fa7cd7d46b137c12,,,,,11133.78,15964,0,0,0.145789,0,44.31137796
ed820650e892d333c7d5da28eee6fc1c,,,,,3492.37,3419,0,131.04,0.11691,0.100572,40.606701
f1807242210d8be8417668afb9ddab00,,,,,2286.92,0,0,19.78,0.143478,0,44.31137796
c5e099b56a157540b891e58338d68d44,,,,,634.15,624,30,17.86,0.19923,0,45.80687796
f180724003742573bb97760793ced15e,0,0,1211.86,0,820.36,0,0,19.45,0.146348,0,45.30837756
f1808238c20e4beae3c5bbe75f467052,0,0,3414.42,0,3032.18,0,0,18.07,0.142996,0,44.31137796
8af686c6e60aaa534ef3f9aedbbfd9ad,,,,,4869.53,0,0,15.2,0.144058,0,44.31137796
f180724f24902e517956f2930a8d863c,,,,,2276.48,1739,0,130.68,0.114603,0.098261,40.606701
f180724f5b709321d3bc42ff27eb02f9,,,,,2535.02,0,0,14.19,0.145789,0,44.31137796
f1807242ce6130f00b00ab0eea68dabe,0,0,1457.27,0,963.26,0,0,0,0.140621,0,44.31137796
f180823113e86904ccb73f8d67109636,,,,,5956.28,16706,,15.59,,,
f18072493647fcf3439497a3d0bc16b0,,,,,2189.68,3095,0,23.9,0.161743,0.083849,44.31137796
f1807242c87cb335c487355008bf5620,,,,,941.89,0,0,16.74,0.145711,0,44.31137796
f180724298619a8a677d264ef12304f3,,,,,5729.69,3353,0,129.71,0.118636,0.10175,40.606701
c844db61e1b0881bba6d350cbed35469,,,,,585.14,917,0,37.65,0.161748,0.08385,44.31137796
bbdcfe1427a73f8b59fecd9f086aedee,672.43,672.43,2507.66,549.16,1505.35,6529,0,149.45,0.101706,0.092662,58.99595196
0187ff17d6e9f030d4715f59a3d46397,,,,,1459.22,3464,0,16.57,0.137152,0,44.31137796
d7e6ed37dcfdb8f2cc7f4a461a7df446,,,,,962.57,0,0,15.85,0.143801,0,44.31137796
f180823afb1b80e79d8aa97202d83619,,,,,3951.78,5881,0,132.16,0.102772,0.093731,58.99595196
caabf39effcd34a6021fa924849ef4fa,,,,,1413.48,0,0,18.01,0.141434,0,44.31137796
3e1d38ed639e08aa58386839f6dec73c,,,,,887.23,0,0,16.62,0.144038,0,45.30837756
f180724e29b93b1de3214f59a23d507e,,,,,418.94,0,0,15.98,0.146348,0,45.30837756
d9fba4b0af7c2cfe78d352aadadfd8e6,,,,,0,0,0,0,0,0,0
d500c49b61206a9cfc98088ff9759189,,,,,5333.21,4945,0,131.4,0.115939,0.100823,40.606701
1766fa0335f15ecfac2367c566d8afce,,,,,4052.48,0,0,7.55,0.143166,0,44.31137796
06eaaa37b72f4ed9fae2f61504b24ba9,,,,,1843.46,418,0,132.29,0.120372,0.103487,40.606701
499415ae313766e0ccaaccaebeae3a7d,,,,,4918.1,4351,0,132.14,0.115174,0.098837,40.606701
f1808234b9699e29fdacb79af22fde80,0,0,1100.77,0,587.71,0,0,15.96,0.144906,0,44.31137796
f180724063b1e6cb4b5790a4c95e7fd2,,,,,782.64,0,0,16.36,0.134801,0,44.31137796
c7b06c396e32ea0ec165e2db85c295b5,,,,,847.88,802,0,129.72,0.120372,0.103487,40.606701
896bc508c7da6123435852240c4bbbd0,,,,,2632.22,0,0,118.25,0.114586,0.097701,40.606701
993d56ee8fc5d9f0907117ad0897edde,,,,,7325.02,19311,0,95.69,0.114481,0.098142,40.606701
f18072456b0476ca285066ee24eea13a,,,,,2021.33,0,28,18.62,0.186188,0,45.80687796
f18072463a00ad5747177503943eb107,,,,,2660.57,2387,0,131.03,0.116509,0.101397,40.606701
72861161d0aad9f207b3a9479ca0a3e4,,,,,301.18,0,0,16.4,0.142416,0,44.31137796
82326cc887c3b86d30e7215bf872e8a4,,,,,845.25,0,0,17.57,0.195964,0,44.31137796
f1808237381a38a8f9b068753b57d86a,,,,,5873.69,6793,0,130.31,0.115744,0.098858,40.606701
8a5768429d3898ace11449c92e14b11c,,,,,1319.28,0,0,13.35,0.146694,0,44.31137796
0ee5d4aae0d765120dbec243987931ce,,,,,570.4,79,0,130.65,0.120372,0.103487,40.606701
afb1b80e79d8aa97202d83619a6eabb1,,,,,3951.78,5881,0,132.16,0.102772,0.093731,58.99595196
f18072466536047273d55458a15c4f3c,,,,,325.61,0,0,16.38,0.164197,0.085553,46.30537836
c29e640de1719f63e741e263ff501a6d,0,0,2796.45,0,2285.94,0,0,16.57,0.143478,0,44.31137796
3aa0946539349273d679cf1cbcc111ae,,,,,1448.47,1156,0,19.98,0.145711,0,44.31137796
3d621dfd649cf98de8092332b86d7d5c,,,,,3196.25,0,0,26.81,0.164058,0.086163,44.31137796
f180724e6eb012ed11854717e1dd1c70,,,,,705.07,347,22,16.28,0.186188,0,45.80687796
f1807246edb02197e8cc7987618d7687,,,,,12466.72,5194,0,129.6,0.110955,0.095842,40.606701
f18082344d606556b5f6d9aad970c286,,,,,1042.87,0,0,0,0.146694,0,44.31137796
7adfee1c09d035edabd46443d219f8ac,,,,,398.16,138,0,131.78,0.115237,0.100123,41.1052014
f1807247fc1089a9d53f8c15b1f542ce,0,0,1359.13,0,860.58,0,0,18.27,0.144963,0,44.31137796
f18072447575a9fcc5fa0313d671355b,274.36,274.36,3242.64,174.01,2144.33,1789,0,144.2,0.116509,0.101397,40.606701
f180823ec2105d56ed5123bd5dffa6bc,,,,,2391.99,0,0,15.13,0.142819,0,44.31137796
f51b76791c92846c227110974506a63d,,,,,22370.02,0,0,19.9,0.143166,0,44.31137796
4b6ef3395679143844d001d2ddbb5c01,267.79,267.79,2594.76,214.71,1896.36,1445,0,64.04,0.146694,0,44.31137796
d29ce9ecb7139b3f13471c4f8891bddf,,,,,430.09,0,0,18.37,0.144039,0,46.30537836
32fb1dfb29c315c3452172bc66965df5,,,,,1780.74,0,0,12.56,0.143227,0,44.31137796
f18072476953fea70f72741a9b06cfb6,,,,,1469.93,0,0,18.34,0.144902,0,44.31137796
f180724d82b515628f2c6f321e4f3619,0,0,1542.29,0,941.78,0,0,19.37,0.143459,0,45.81137796
766d25ab1aa061ff0d6cc15982de7031,,,,,253.64,95,0,17.35,0.14398,0,44.31137796
fee782616b201a984b2851e4b8701359,,,,,1090.46,0,0,15.3,0.140334,0,44.31137796
f1807240442c65dfbdcb86baba760726,,,,,3878.67,3411,0,132.13,0.115182,0.098841,40.606701
f1808230de5c818eba69855e3d27a63c,143.57,143.57,2022.82,41.09,558.92,416,0,137.76,0.11691,0.100572,40.606701
d1ebe2b54410816547153635a5222d7d,,,,,1076.72,7,0,16.01,0.141434,0,44.31137796
6afd5326a0b21f64c68a4704a12a31e8,,,,,1062.13,2475,0,16.33,0.162033,0.084138,44.31137796
316465ca0674ccd199deba2fe5efc1f8,,,,,673.63,304,0,16.92,0.14346,0,45.80687796
f981367f0dcf2bd452f5a91d3db3db3c,,,,,1996.3,1601,0,130.66,0.120372,0.103487,40.606701
f1808238b1b939a03094be51cafe7484,,,,,1770.68,1166,0,130.67,0.115761,0.099419,40.606701
f1808231db4851adddff736e5e26432d,,,,,235.46,0,0,1.09,0.146694,0,44.31137796
c2641058211b68b801e75c6abf79026b,,,,,466.7,0,0,0,0.145711,0,44.31137796
e76d96d05e3d093a9aea11814d412339,0,0,0,0,0,0,0,0,0.0006,0,0
f180724f729861367eb6f7633ae51ae8,,,,,644.4,0,0,18.37,0.144902,0,44.31137796
a024abf9299ebc11fbcd551b41736e68,,,,,0,0,0,0,0.0006,0,0
3d190e30a35ec6966309955667f190a0,,,,,1254.65,1433,0,132.13,0.115237,0.100123,40.606701
38d62a1667e87f306b30f6296035b812,,,,,1791.09,1794,0,129.61,0.120372,0.103487,40.606701
f18082377d14768a47507ff4719fe6f6,148.2,148.2,995.91,35.47,365.14,245,0,0,0.14346,0,46.30537836
82a62749926deac31301fa3cf02c714b,,,,,421.99,0,0,9.77,0.165793,0.088539,44.31137796
f180823ec324fe7cb3958e6f2925a539,,,,,2048.77,1660,0,131.52,0.1169,0.100015,40.606701
f180724a2e017f297f2557a7b1cf4a92,,,,,3546.63,5177,0,130.67,0.11286,0.096521,40.606701
909643ef9751746c33e5d63ae183cd7e,,,,,0,0,0,16.31,0.16695,0.089695,44.31137796
31c738784d84ddd4602ad846e7d0a4a7,,,,,665.65,708,0,131.76,0.114603,0.098261,40.606701
e9a936ddcc8815a9776beb16cda6cb4f,,,,,548.53,0,0,17.92,0.16304,0.084395,45.80687796
674178e60df07bb0a0550e1b1194145b,0,0,7830.4,0,7316.02,0,0,37.43,0.160012,0.082114,44.31137796
353a20832fff2c9c49e3da067980fba2,,,,,506.27,0,0,16.06,0.143459,0,45.80687796
be87439848a38e59be1459dca72a171e,,,,,2153.53,1072,0,133.3,0.115237,0.100123,40.606701
f18072488b4d510a8574e2d977120793,347.26,347.26,4547.76,153.88,2333.11,1641,0,145.79,0.114593,0.097704,40.606701
f180724132097f3827cd7ce2d0c38dcf,,,,,7946,8078,0,361.63,0.099095,0.090821,58.99595196
f180823148dfbebe4e3aeec9274aabba,,,,,1853.18,1603,0,17.16,0.164637,0.087381,44.31137796
fa1b94f73278666df870ee45b5ae8cad,,,,,2692.16,3189,0,131.76,0.115174,0.098837,40.606701
f18082372dd24968fee50fe0fc3351b6,,,,,675.72,708,0,18.67,0.142065,0,44.31137796
f180724f652b01cd454785771102036a,,,,,816.97,0,0,15.35,0.145711,0,44.31137796
f1807246c76e4a866e47756fa793e49f,,,,,194.68,286,0,135.73,0.116509,0.101397,41.2713642
f1808230442c65dfbdcb86baba760726,,,,,3878.67,3411,0,132.13,0.115182,0.098841,40.606701
9d00f35bf0e8de3e6dc956e54938ec46,344.56,344.56,2816.12,198,1624.21,1926,0,144.41,0.11691,0.100572,40.606701
f180823a839d38ca93714a316dd8568d,,,,,1186.12,1664,0,13.67,0.145711,0,44.31137796
f180724683cc4e711fe53773d513fdcd,,,,,1213.06,0,0,15.12,0.164061,0.086804,44.31137796
f180823524c509a0aa92f9ab59c0f3b9,,,,,2769.16,0,28,118.95,0.161365,0.135761,41.1052014
f180823f2453dd22be7f4f84a0703bec,,,,,17.34,-1994,0,1.52,0.142822,0,44.31137796
f18072473373ad47647846d301020fa4,,,,,906.84,0,0,15.91,0.146348,0,45.80687796
6bce72d4940af3de4a77ff342d09d327,,,,,3991.35,3187,0,178.46,0.11634,0.099998,40.606701
f180724b351412508bbbcb9453bf0923,,,,,1032.17,1172,0,16.15,0.161743,0.083849,44.31137796
9e6af587069b10efdb6ce8ad0bbb7210,,,,,1692.6,855,0,15.06,0.146694,0,44.31137796
f870e2b3f3bda049f468af4a7e0cf1fb,,,,,2655.14,2209,0,132.13,0.115174,0.098837,40.606701
595ca408e481a4a3ff53c63ed6cd8cd6,,,,,353.3,0,0,10.69,0.162905,0.085006,44.31137796
d323804d21c28f6575bfd91759eb854b,,,,,1319.16,777,0,0,0.11634,0.099998,40.606701
f180823a10c38dcaaf274da225b718de,,,,,309.17,317,0,18.47,0.14346,0,46.30537836
f1807246fa130a1320270306e897d041,0,0,38316.07,0,32901.32,0,0,107.98,0.109683,0.094569,40.606701
150df6beaa4f33ba5733386a14f4b7b1,,,,,825.72,0,0,9.82,0.165793,0.088539,44.31137796
30e86a4fc6d81370cf566c0b1c3db6c9,,,,,2074.08,0,0,18.47,0.143166,0,44.31137796
daba6fcdd413409c4228223091f563a6,,,,,250.37,194,0,131.76,0.115939,0.100823,41.2713642
f1808231a1e38992a254f432a9887174,,,,,2542.28,0,0,16.56,0.144631,0,44.31137796
f1808231619e968640ba9933dc7bd0c2,,,,,138.58,85,0,13.78,0.146694,0,44.31137796
25d79bbd1f0a4a31b8df302a85629152,,,,,932.91,0,0,19.91,0.144902,0,44.31137796
f1807240d0baf612b91e9894bdfdadfa,,,,,8315.6,6777,0,0,0.1169,0.100015,40.606701
893e47ea721e6b5c26212dbfe358dece,,,,,5312.42,2997,0,128.53,0.115174,0.098837,40.606701
f1807241674482df4eff7ec5d5f7ce52,,,,,5287.66,0,0,10.95,0.161746,0.084489,44.31137796
f180823abc4e0fc4ceaf0e09141b8e37,,,,,19045.24,22187,0,131.76,0.110955,0.095842,40.606701
f180724266225f124e86c211a9a35ea1,,,,,247.85,0,0,17.46,0.145711,0,44.31137796
3bf73e5cfdf7baa777aa59eb8582bfa8,,,,,4905.82,5004,0,142.64,0.111125,0.094787,40.606701
8d995ea99954a626db1b8ab3d29c5f6b,97.87,97.87,1062.55,58.23,641.25,383,0,0,0.14398,0,44.31137796
c6e2e1c0bdaf7448be5b360717119a12,,,,,784.98,525,0,142.81,0.1169,0.100015,40.606701
71a63d4975a16d03fd56f3446553a6cf,482.46,482.46,3444.44,261.51,1279.87,2514,0,148.81,0.115182,0.098841,40.606701
f18082384080adc573aef6453c806ba2,789.88,789.88,10476.79,294.01,5286.7,3604,0,349.94,0.097634,0.090062,58.99595196
f180823b4e9e28d5fb9db4accd3f961b,,,,,6464.87,5777,0,142.2,0.112922,0.09781,40.606701
f180823ed7b89881fff77d62b923514d,,,,,1186.25,515,0,20.4,0.145711,0,44.31137796
5a6c5b8ede003cab5017781978ff7077,,,,,783.48,1635,0,138.04,0.115174,0.098837,40.606701
f180823374fbd8682af36e185bf72f2d,326.22,326.22,3468.17,202.79,2207.64,1955,0,144.01,0.115237,0.100123,40.606701
b02956492f663b315a6a715342cf6bf9,,,,,1568.88,2662,0,132.53,0.115761,0.099419,40.606701
f180823efcdfbde9651c7c7cd27a0ba9,,,,,1907.17,1387,0,58.23,0.144631,0,44.31137796
eaf020139c572d6aec2c4562c7e780bb,,,,,2317.66,1958,0,128.9,0.115237,0.100123,40.606701
f18082339828672c0ed17acbec6ba9b5,124.07,124.07,2152.06,0.4,923.22,4,0,146.12,0.115174,0.098837,40.606701
f180823dcc2c4f666d6150d07f689ed7,,,,,507.2,319,0,6.46,0.144039,0,45.80687796
e98817d7af451fd74c61e84c00055aeb,,,,,938.04,0,0,15.67,0.144038,0,45.80687796
6631207e91d9fa98071b9804bebc005a,,,,,1020.49,1413,0,131.4,0.115237,0.100123,40.9390266
a4e7ace6ef78ad4644ba773d1b6eb95e,,,,,2582.58,2171,0,131.42,0.115174,0.098837,40.606701
5d7f03f28711baa515ba3351f54821b5,,,,,247.05,0,0,12.56,0.146694,0,44.31137796
f180823836a15d4c3b2a8d51b7ac210c,,,,,1184.87,918,0,126.78,0.115237,0.100123,40.606701
f18072407abde2ff11ad3fb443963c17,,,,,4011,3305,0,132.49,0.113323,0.096984,40.606701
f1807241e7831058d485372fc86366b9,,,,,583.17,636,0,16.36,0.165793,0.088539,44.31137796
f114546c7c89761c29dd1cd0e35face8,,,,,412.05,0,0,16.48,0.144902,0,44.31137796
