id,obs_consumption_ele_last_12m,obs_consumption_gas_last_12m,obs_consumption_ele_last_01m,current_paid_cosnumption
32fb1dfb29c315c3452172bc66965df5,16958,0,346,0
f18072476953fea70f72741a9b06cfb6,-13259,18061,-369,0
f180724d82b515628f2c6f321e4f3619,-6329,0,0,0
766d25ab1aa061ff0d6cc15982de7031,1692,0,95,13.83
fee782616b201a984b2851e4b8701359,13159,26475,0,0
f1807240442c65dfbdcb86baba760726,-37628,59736,-3411,344.21
f1808230de5c818eba69855e3d27a63c,-5494,0,-416,41.09
d1ebe2b54410816547153635a5222d7d,36976,0,245,0.99
6afd5326a0b21f64c68a4704a12a31e8,11086,0,2475,231.75
316465ca0674ccd199deba2fe5efc1f8,4470,0,304,43.82
f981367f0dcf2bd452f5a91d3db3db3c,17788,0,1601,173.3
f1808238b1b939a03094be51cafe7484,-17794,0,-1166,113.51
f1808231db4851adddff736e5e26432d,-1554,0,0,0
c2641058211b68b801e75c6abf79026b,3112,0,0,0
e76d96d05e3d093a9aea11814d412339,14139,0,0,0
f180724f729861367eb6f7633ae51ae8,-4456,0,0,0
a024abf9299ebc11fbcd551b41736e68,52084,8856,0,0
3d190e30a35ec6966309955667f190a0,12737,0,1433,139.44
38d62a1667e87f306b30f6296035b812,45695,0,6899,188.89
f18082377d14768a47507ff4719fe6f6,-10960,0,-1587,35.47
82a62749926deac31301fa3cf02c714b,3754,0,0,0
f180823ec324fe7cb3958e6f2925a539,-21175,0,-1660,157.78
f180724a2e017f297f2557a7b1cf4a92,-36224,14880,-5177,497.77
909643ef9751746c33e5d63ae183cd7e,2288838,0,237044,0
31c738784d84ddd4602ad846e7d0a4a7,11465,0,1129,68.41
e9a936ddcc8815a9776beb16cda6cb4f,4992,0,0,0
674178e60df07bb0a0550e1b1194145b,64353,173775,0,0
353a20832fff2c9c49e3da067980fba2,3455,0,0,0
be87439848a38e59be1459dca72a171e,20296,0,1072,108.59
f18072488b4d510a8574e2d977120793,-68980,0,-3805,153.88
f180724132097f3827cd7ce2d0c38dcf,-108834,0,-10700,696.54
f180823148dfbebe4e3aeec9274aabba,-275130,0,-27508,174.35
fa1b94f73278666df870ee45b5ae8cad,27808,0,3189,306.21
f18082372dd24968fee50fe0fc3351b6,-4614,0,-708,101.91
f180724f652b01cd454785771102036a,-5415,0,0,0
f1807246c76e4a866e47756fa793e49f,-1924,0,-286,27.94
f1808230442c65dfbdcb86baba760726,-37628,59736,-3411,344.21
9d00f35bf0e8de3e6dc956e54938ec46,26649,0,1926,198
f180823a839d38ca93714a316dd8568d,-7932,0,-1664,244.64
f180724683cc4e711fe53773d513fdcd,-10863,0,0,0
f180823524c509a0aa92f9ab59c0f3b9,-22341,0,0,0
f180823f2453dd22be7f4f84a0703bec,-115,0,1994,-289.57
f18072473373ad47647846d301020fa4,-6022,0,0,0
6bce72d4940af3de4a77ff342d09d327,37696,0,3187,329.15
f180724b351412508bbbcb9453bf0923,-1722179,1192414,-181187,127.32
9e6af587069b10efdb6ce8ad0bbb7210,12205,0,855,126.9
f870e2b3f3bda049f468af4a7e0cf1fb,25913,0,2209,219.1
595ca408e481a4a3ff53c63ed6cd8cd6,2713,0,0,0
d323804d21c28f6575bfd91759eb854b,44548,0,3253,81.29
f180823a10c38dcaaf274da225b718de,-2079,0,-317,45.91
f1807246fa130a1320270306e897d041,-328569,0,0,0
150df6beaa4f33ba5733386a14f4b7b1,8296,0,0,0
30e86a4fc6d81370cf566c0b1c3db6c9,31767,0,1189,0
daba6fcdd413409c4228223091f563a6,2430,0,194,19.39
f1808231a1e38992a254f432a9887174,-55497,0,-6953,0
f1808231619e968640ba9933dc7bd0c2,-3531,0,-345,12.57
25d79bbd1f0a4a31b8df302a85629152,6256,0,0,0
f1807240d0baf612b91e9894bdfdadfa,-177468,30731,-18124,678.21
893e47ea721e6b5c26212dbfe358dece,51720,0,2997,302.76
f1807241674482df4eff7ec5d5f7ce52,-70626,0,0,0
f180823abc4e0fc4ceaf0e09141b8e37,-389681,204862,-37866,2020.03
f180724266225f124e86c211a9a35ea1,-1653,0,0,0
3bf73e5cfdf7baa777aa59eb8582bfa8,50905,0,5004,463.4
8d995ea99954a626db1b8ab3d29c5f6b,3949,8117,383,58.23
c6e2e1c0bdaf7448be5b360717119a12,233485,84,18448,55.13
71a63d4975a16d03fd56f3446553a6cf,12708,442889,2514,261.51
f18082384080adc573aef6453c806ba2,-61013,0,-3604,294.01
f180823b4e9e28d5fb9db4accd3f961b,-63156,0,-5814,560.38
f180823ed7b89881fff77d62b923514d,-12069,17098,-1462,76.01
5a6c5b8ede003cab5017781978ff7077,666757,16450,31409,141.92
f180823374fbd8682af36e185bf72f2d,-3495555,0,-350657,202.79
b02956492f663b315a6a715342cf6bf9,58594,0,2662,259.4
f180823efcdfbde9651c7c7cd27a0ba9,-12858,519294,-1387,203.22
eaf020139c572d6aec2c4562c7e780bb,23303,0,1958,190.39
f18082339828672c0ed17acbec6ba9b5,-295186,0,-26456,0.4
f180823dcc2c4f666d6150d07f689ed7,-3388,0,-319,46.35
e98817d7af451fd74c61e84c00055aeb,6249,0,0,0
6631207e91d9fa98071b9804bebc005a,10054,0,1413,141.19
a4e7ace6ef78ad4644ba773d1b6eb95e,24093,0,2171,230.42
5d7f03f28711baa515ba3351f54821b5,1635,0,0,0
f180823836a15d4c3b2a8d51b7ac210c,-12235,0,-918,91.7
f18072407abde2ff11ad3fb443963c17,-44665,42649,-3305,315.89
f1807241e7831058d485372fc86366b9,-971469,0,-82447,68.78
f114546c7c89761c29dd1cd0e35face8,2748,0,0,0
f180823107a66d5f0eee6eee942c0a60,-7789,0,0,0
f180823469aa03801bf1601521ef4f7a,-179460,0,-55104,5388.07
43cc32563c9c1ab2be2bf16fbbffd98d,70805,0,7542,286.32
f180724a534ac62e45bb282cc2e1fcfe,-91531,0,-2482,0
f1807241d8f03a8eada44f6aa17cac6d,-4012564,237673,-469898,673.44
cabf559333069d10e9471b0bbcef02f3,680826,0,55245,0
f18082355d809e596390cc449d70dbc9,-5054,0,-501,49.66
f1807243ffaf190d435e80a9ee495158,-5344,0,-477,70.13
aac9a198cee4c2eb9d975ca21b38f00b,4149,0,292,29.23
26f6c88867eab328f4f3451633c37fc4,1663,0,0,0
f180724d20aa80fe75de785cf576ff5e,-5742,7272,-200,0
f180724959db81bf3f437d25f3a84cdd,-9832,2771,0,0
f1807246043a0fd520659a4c863a5d9a,-18906,0,-1635,159.93
f180724d9b0d8948b54c966c6e094326,-4199490,728810,-456462,86.6
f180823eac72dfe780c54e17d93d9d30,-57531,0,-2619,271.94
f18072457d986a49803981635331d64d,-15366,0,0,0
6cab1fa4bd8d74393f6ce10b937f11c6,15987,0,0,0
19ceefd89de8fa95680f2fdd87e34852,6364,0,507,54.34
f18082325401f50d5badddc170a3a603,-18352,0,0,0
f18072435a66cb462e2ee6e1e08928f0,-950,0,-41,7.69
9a1c8a0bbf4805a29e7b2d1e379156ce,0,849,0,0
d5a95a52d08b5216e9005444aafa3f91,4962,0,0,84.04
5c2771ceecb3ef3dc7facccc21b0ace1,125747,0,19962,2441.87
726e52ea83ca2527b6ad999595806b3d,44650,0,3086,302.13
f180724e5fe9cbd648c78291224e23d4,-78404,0,-6731,653.46
f18072494a24a51baefe9fc13b7a415f,-7229,0,0,0
f180724a8b8c10cad4fef1cb29cab345,-28528,0,-1906,6.78
7479f6987f16fccc70321e56a76c84c8,5815,0,1243,132.05
1b81aead95fd585bba10757185b62280,6236,0,114,11.31
f180724725ca2bd93fcaff2ce54ba3bc,-11660,0,-1362,136.96
f180724f6c46c752ed3ea362891701af,-21877,0,-2749,39.72
12f718e62d0020b58bb0d598f2e0700e,9351,1499,0,0
8c9aefb7cf4efc5dd9f74a7013b2b3d9,22722,4802,1601,157.23
f180724e145bf81dfca7b4f0c64f2f03,-6182,0,-541,55.25
f1807246bf9732d39b02c695fa759682,-3603275,316175,-408622,234.89
f1808237bd42e43033af49166e1b84a5,-34632,0,0,0
df5c58b5ee74dbededa16ec91369930e,17448,0,1819,178.32
ef98abae23a1a09ec318604c8c4ed66c,2201,6530,0,0
f180724a8c7ef5fa879ae4f760244c58,-6286272,0,-562863,0
f1808235abc3b12d37e40eaa7334bef4,-1346,0,0,0
16197b7742f46f2412471d22e64e5785,6498,0,889,130.36
ad6120c41d7eb546454da077dd5db74d,5630,0,0,0
f1808230f451ea2bb12280cc5ca3cfb5,-39460,0,-1136,0
4be3536de86cd7ced57261c4264dd7b8,7616,0,1347,78.68
3d0dce28c572e66e287d247f606bbaf8,5615,0,960,139.32
f1807246437871a7ecd6277ec2b4891f,-101350,35711,-7548,266.51
a747f1873311605008100077d0b5d63e,5403,0,0,0
f180724f59810e4f97fb5576618a4bff,-13700,0,0,0
f1807242ca574ae4dfe59ac2906a766d,-22933,11,-5084,315.37
2ff243d2f76aeec88cdf796d182b7a69,1301159,0,198491,925.23
77b34f7c053aad7f83fef2fef59b7153,7364,0,2921,287.01
e8dbcd28aa45a7878594ca6707bea232,42932,0,839,0
f180823a97501a0df54e5eec5f2c7c89,-7588,0,-627,20.11
f18082304d39f7eaada37733415c0547,-28821,0,-954,89.66
d2198ace4110a8526ba1e0c9b9cd8edc,146512,0,12181,5.41
f18082370d1907404c9e1d00298be0fe,-5878,1023,0,0
f1807246b7dcb78a436f9935fc402922,-41841,0,-5617,628.48
a0168a66a7d210288cbb705c56305263,5017,0,0,0
18e4550696e76df407bade36d8e781ba,11114,0,0,0
43e253854e747b03c206c29d9f70252b,14860,0,0,0
f180724a830c35a1171d0b9d8f62cf99,-2503923,475413,-313018,379.51
ca8e2166c4d85f26a2460477a764eb81,6394,0,0,0
f18072445ba382c3dd29c123f62bafa5,-2332,535,0,0
7d3d5e49cc6b3516bb5ae443d63b8e4e,16060,0,2123,206.66
f18082360fde06352e8c062aff7d3641,-87731,0,0,0
f180823ed0f66d0edde5744fef70fe9f,-11841,12868,0,0
0eb1af92b6d8aea7a30a42f473e3041d,2036,0,229,23.8
31a596a935f6fdaf883317afe1d92504,29824,0,5600,817.35
80fff7fba09e501e80363fd7b5a45e1a,9848,0,794,84.16
af5c081d35c158838fa8484856aa3dde,2912,0,2533,128.59
ac02f3654c63401811dbb4f30f77c082,10055,0,0,0
deaa6599c8805195de3463b93fd4740c,6001,0,0,0
e0719e66a0fb2195f56db9f08192055c,3329244,867921,509826,767.06
8428d022e412821a0a2830f0caca9efc,3925,0,0,0
e15270d5812f8fb2e776046252f31c2d,2602,0,456,67.83
1e5aa9b66f93c947c6c0afc2bba42db5,12595,0,0,0
f1808230904b16630ca3a35f41c74aac,-2800,9009,0,0
f180724366980d4fa51efc8e2e21ff92,-724522,51366,-73783,0
69699ab0c42fdb76d84886a0372d1fe7,1172,0,68,7.07
b9218e1efb00365153e92e96a3e17f74,5724,0,0,0
a56951de4db8d7445f3c7d2ef928bcaf,44676,0,5380,187.21
f18072498aa173ad2af9d739613edb37,-1060,0,0,0
1dc3745703a34d6c4c7789b5f52d6a01,1160,0,0,0
f180823271a3263b347a46647dbf2b62,-56453,0,-12541,366.24
5c19631f7feaf4cad170f668ac75dbfa,18160,343517,2461,237.22
f180823601fa5e8843b1ace3cebde36b,-5598,0,-1453,214.52
f1808234e6ac7eaaaa1b9b494accd69a,-33263,0,-6578,629.7
c941f5fc507870a7db2e6a0a2b798036,1532234,0,131412,0
f180724faafcc0b49b09a50aee2796c7,-18178,950,0,0
1ae85cc4dc7d607d4d35682d9943bfd5,40705,0,2216,0
f180823e1e9c48c4032caa728b53b6a7,-1891,0,-160,23.44
f180823ed9a1f060cfbb9169735642ce,-6812,0,0,0
f18072433010a6daad940b1babb9ee4b,-1412,0,0,0
0e1513c1b8d6dce6f6f3c72d695a1c64,3725,0,0,0
529e622c15423715c3bd66ad91ab50e4,132467,0,13726,360.54
f180724c5dcd5c506e565aaabffa29bc,-9559,0,-1339,187.69
f1807241ddacc59ab8c883c5786f282a,-8964,0,-1571,0
f180724d9ec6d39798201effcfbec598,-24836,0,-4485,743.98
f18082384e984021dd1f6e5ec79937b7,-178566,92578,-15933,630.06
622c0f6ee7e3320a31abacd7c0817b18,7880,0,839,86.99
f180724bb784e7fd5dbf7c4081dd54d5,-608732,0,-203011,0
950c48525e68fe51f27247085ed51c17,1532234,0,131412,238.08
689a2a34fb7fc1b7e767f9c71ef6a99d,3402,0,0,0
f1808232e95bdbd205ebaf7f89c2a674,-4134,0,0,0
f180724f1f24e9f048478c6d41fa0579,-1540,43,-21,1.83
86d4239a622874b4803a940ae83d1b42,40451,0,2510,215.75
f18082370b59ab2a63cb4c5b8263b3a4,-24850,0,-2085,416.72
f180823f2ab44eea97c832020b31f1d3,-6891,0,-970,108.5
720e6594bc609ce9ed17fd964958fe54,3076,0,518,63.99
32c8636a478d040e4adc8a3af7b842f4,1938393,0,312684,168.69
f180823063b1e6cb4b5790a4c95e7fd2,-4390,594,0,59.43
f180823ed4dec663fc8ff097f1b28a76,-32630,0,-525,43.57
c6e591664e6cfd18f932bcb5d97e8889,1564106,406995,136783,0.15
67e378d0c8f51520ea770942281e57ad,8123,0,832,82.8
eb95004f9ef549538ec6cb13658860d8,1998,0,0,0
c0f554753fee0a178f31797b5fbbcf66,10349,8804,0,0
f180823c1deca0797fdddfce6e57f5a4,-75381,71651,-6576,908.89
f18082349ef368b9c2c1f7c6deb36c2b,-8079,0,0,0
f53a254b1115634330c12c7fdbf7958a,2962,0,0,0
f8432179d8289681db18503d02d2422c,9014,0,0,0
f180724bd19e32032e6aef0a14bf075e,-66138,0,0,0
691ede1c2788acc91a83373eb6bbe102,8317,3892,1284,106.92
f1807248651e283c72137e448104383a,-8783,0,-735,82.27
f18072463eca9c8f133b2c461edf6df7,-33978,714081,-3673,364.32
8608b69e2b2adada50f3d1bf23ac1ac5,91456,0,6856,299.6
f18082305c7abf4a204931c165edd76c,-8449,0,-165,23.42
f180724e9b1290cf2a04bb7e9adec0c9,-44732,0,0,0
fc9b8243b4d406056a28c8ac96519f8f,11908,0,0,0
f18072480605448c079d417256719d3a,-17815,0,0,0
8bd280a879e47a6dd0871243816b9db3,14394,0,1635,144.39
fa78cefed4b49742515e889bebb0e3f5,3674,0,259,27.99
ab4cc00a42ed30bafd3dabc366edb88c,5944,0,0,0
a8ba3473227dc0908a45b0cf6a7fc651,13662,0,0,0
ad962a2987cca41ea1f1f80cf051f6df,3343,0,0,0
0d85e147d33d3741af79bc1879e9c268,5133,0,529,50.68
f180823741828a5623251dd1674b4aff,-3870,0,0,0
8b2a903837958a7aea4659ec850c60e7,2407,0,415,40.51
7e7240834efe0c1e21bd5455e1257102,56640,0,0,0
d3e0910f502893249770926bff07f63b,4513,0,1073,119.35
f180823208d52f18d9c125fc7a0bc110,-9376,0,0,0
f180823b607ce2b4e83d7e599f4968f8,-20147,0,-3462,500.95
f180724c6f55ad892742644aac20f368,-936,0,-101,9.87
8725d782211dcad442af46f0709783ec,1884975,0,130155,289.31
7f4dc697798569b1ee287a875168e691,63812,0,4799,0
f180823ebf7a69a1fe22612c2953f2d8,-902482,12773,-122897,39.19
5058d42fb27a2a714f15a19cc356e336,1231,0,212,30.39
dd2a62ae9f4fb3ace3cd24d40c7e3677,3818,0,0,0
e7bdc7743d73a9bf94cc3c6a293fca93,59935,0,0,0
21fe6d205b85aeba21fdf43542ec8222,285478,0,24814,1925.67
f1807243bf36f3769378d3c1724a60ed,-2519,0,-457,67.01
f1808235a8343ef2832a73e981b4a1e1,-30855,0,-1360,131.15
f180724d23c24a5d503764a35c954022,-5099,0,0,0
24739359ce17b9b3258d871b5c6a8c2a,7933,0,13,1.25
09ab28368f9d8334a51c5aaf27da627e,1172501,23809,181766,2172.81
f1807240cf09df9b70c873d036e8257c,-126351,0,-10973,0
9fe197bb99e85553722b115e0a5d0483,12479,0,2159,107.65
8384527bd2875e26beff58d8277f1488,29921,0,0,0
f18082380441833ed93982f4830673e2,-36808,0,0,0
84e0ba2daf74121aeb8476da8c9adf30,2426,0,0,0
ab8c213a74e4fc9ab5c8f01aa4bda714,3749,0,0,0
f18072457e722a78176432fcc6420178,-5677,21,-1078,154.03
96358a20ac08568a7262b43ea3a217d2,570482,0,44623,1751.49
0b1475da710c462eab0cade6bc611f60,237348,0,13452,935.42
07699533fca9e0bc54504bba997894e0,20268,6308,1829,182.88
dcf75a7309966004d907f749b0c8e3eb,8194,0,1052,156.74
f18082323c53e48220f8da7504cdc340,-105297,364827,-10633,992.06
4f561f978108d817988be804d214eb6a,35855,0,5083,333.86
7793ce5af8f748cda7c1c53deca1b714,881406,0,118048,412.29
f18082315e0db12cbbd8a76a03762669,-11658,0,-21,0
f180823268841880c5a87fee0d228ea7,-19625,0,0,0
d0998eb4e105517a07eee62f69673954,28060,0,2510,71.93
f180724e4128049c4e4c9cef5567f085,-9974,0,-1351,63.5
f180823e9a67e2238bc0765c882b9e7a,-13313,0,0,0
90f8794340d3ca8574278df31e34ad8b,22320,9692,1420,202.34
5644f65158ce324286f3430e6f8045f5,142883,0,10231,96.28
f180724e576e1299491b46aacb7095bb,-13608,0,-3096,73.17
24fea0fffbb84d2c8028ad97f52cfe32,629,0,57,6.98
54e1e0cc721b4f5e25101cf57f5e6ec2,62036,0,4810,480.44
f180823ca992214dccfdd5790d94c50f,-12533,0,0,0
e09829b0e7573264a26bd9918f8d67a6,228631,0,28094,110.15
f180724470cead68f989e30c9e555c6a,-13605,0,-816,79.4
ce8935b256a242c81c9bb44510847845,763,0,60,6.1
f180724c9ac9514e943324648378dff4,-24797,0,-2090,202.56
d154990ca3367a1b1dd98fd77c83d5f3,6027,0,1258,179.78
f5108e104c714515e9ed2c3b483ea3b9,30188,0,0,0
da9aa8623baa79d8ee799cbd7c9bd8ae,4773,0,0,0
917e66fe94a1eb35defcfc2f4f97a17b,6286272,0,562863,921.84
5601637621a997a7f0b98f0dc5c566a1,30677,0,0,0
f180823da91416497cef364e8b4cf76c,-5410,0,0,0
d20441f18ebcf8ea3f634c83681de81d,29417,0,3012,293.29
83c9dccbbf77598eb711f5775085b9b3,7978,0,1492,88.99
f1807247ac905e67ed39dbb29f0f1600,-3126,0,0,0
f1807247bd42e43033af49166e1b84a5,-34632,0,0,0
bd19e32032e6aef0a14bf075e8d2e3dd,66138,0,0,0
f180823002b3009d069858b471918402,0,0,0,0
2cacb822734440f9eae83a611b70059f,34253,4270,259,0
9af7a93a580da3de0e1b6fb088d100a4,61811,0,3,0
f180823a5c642fb7b84deae74387add1,-47974,0,0,0
b3c2eef5077aff7dcfe327ffd9809ad1,151623,0,13413,449.96
bbeb6c4a1fa7fe080241d42f893c9296,520,0,0,0
672b06d6c4a2ccdc01c11dd8c87916ae,0,0,0,0
242dfe824003841db5d5b7dd1f548d9f,9407,5891,903,109.58
f1807248c5eec0578d603b52a182dcc9,-14054,25153,-1283,127.87
5cf7e64ffa16fe299554009d9f7ca327,518,0,0,0
f18072428af2d0cbc684a0f65dfe6c5c,-151623,0,-13413,78.09
f1807247afb5e24665a6bcd57c8e4706,-37402,0,-3425,342.63
f180823e4d88a149c6bf12584501e87c,-7566,0,-1971,224.46
ab5904808bd6caa4d864f7264035b8a3,9030,0,0,0
2f0dcb5c119a1da11298e2bd4d1b8b95,14179,0,0,0
8ecad6c3c9a9e0ad94a14ccce487d60f,69636,0,2393,0
9c4c6cbc16b66f2ece1cdf4c32d2ba41,176816,0,13987,1277.3
8e52d9c161c56903b323e72f2535a8cc,9602,0,2238,327.91
5a3ce456a050e5a053f6d3b71ead1b39,19518,0,1355,137.88
f1807243c242530457464b447d7e3bd2,-28480,5718,0,0
f180724d962ff8c16c1edf90c78bdc54,-61240,0,-4280,375.84
59306d33b1e16172c76b88b3934ef5a8,6993,0,1360,154.75
3ed5fa8b05a98f784aa16ed96b20f9dd,8109,3322,2315,41.62
d03a3d788298e6e7d4458b0967f0a84e,146713,0,22898,1708.28
c1fa6b77c634b574ede306741be80f85,43174,0,5512,269.6
f180724feaa3846cc233a0c515b138d5,-1897432,6916,-152369,110.8
f1808233651d73d26eba3767233bce32,-50139,0,-3407,249.57
f1807243f5b564c4420a5157f5a385c0,-12353,0,-2782,106.66
f180823db55ef74973926392e8b66a97,-7620,0,-1399,163.68
2bc564091a1e8c64798bb6dd2d30c5cd,21301,0,0,0
5cd84c62863009cd47fe166a45ebab63,43262,0,4188,422.23
251533d0bf3c229ce0483ae3e38617f0,2208,0,0,0
f180724ffa7870a289ee516301a1e80c,-277905,0,-45656,32.18
f1807240e8df670a11a4f835b562bcfb,-4444,0,-349,36.56
f18082317ec6f8722e7e177bbefeeaff,-18465,0,-1456,126.06
f180823d4d05d47f991c1c54c31e1f7e,-1564106,406995,-136783,492.35
f180724315a4ca4185b06130017a1068,-21472,0,-1853,264.02
2288b88fc3d6481a37e1229132bac592,6388,0,0,0
15c9a022d1fc85d0efe131188556b682,584109,0,52622,0
0530ca0e7ab1864fff125ea9f8e2e2e1,40194,0,3321,311.74
f18082308194f6221bfc93f6b174f4f3,-4,0,0,0
cfdee2d13d78cd298a408ca9ec2d5bea,4624,0,0,0
17ae30ea2691014b367df2ef951e17b0,12792,7937,1170,117.27
f18082354e1fec42e5b9b00cf203ad69,-2462,0,-571,84.15
494a2782ef1f7aa67438ebb5952a5ce3,5410,0,0,0
f180724a181c361de8869b99c4573702,-10481,0,-848,87.22
f18082380c57aab5610f4281634524ce,-27334,293360,-2706,263.07
4da86c74a4f771f9289c5d5a0056608a,7906,0,0,0
efde0695f98d2fb488b75d6ac1736ddb,59129,0,4168,0
28281f15795638e25be3221aa130a25a,96778,0,44464,4012.15
2eeff76149b412fed5dfa71eb81bcc98,32075,0,2429,241.53
f18072413261f1a7d3159d79a50c77e9,-13133,0,-1928,192.91
f180724ecf1dd081f961097c99a5c4c9,-99748,0,-7094,694.67
3d25c0c8b3dc1c7be6512d3a4b5c7b67,33640,3467,3635,521.25
98f33082dac5aa76ed32584923c2312b,3112,0,0,0
4cf603a0709f73295b61859ba4be662b,860,0,0,0
9d3814ec7fc2cd791aeff8d51ba67643,3084,0,0,0
c5b171618222d3ae4fa7f8a75d6aaed6,2459585,544031,345010,497.64
cc9ed121c3e0f6ede90643f6d4942274,24612,0,2181,216.87
11ecec78de5846f0f5357f5912d53602,4066,109556,0,0
f180823b9b012185e893447d66340869,-21432,0,-3392,493.26
c75f177f1877a890160b8168a528b1e2,22336,0,0,0
e2fd43b9f42f5280c43ec3c210cf460f,0,0,0,0
f1808234bf5b54707fb08f52cddd6710,-6207104,41532,-558120,804.42
ecdad03195ba456df9d3f474eb1992f2,8103,0,1302,191.12
0ee4183ba6ac1c7afe5387505bf2c305,3513,0,314,44.99
d9779566e30f5723e4f456713545981b,25712,0,2670,71.46
733331403f9ae5c0636296f901eb7573,463174,0,36314,481.16
f1808235d00d51874dc8707cf27c6376,-17662,3290,0,0
124e2bdfda778afe58269ad3f728b94e,9008,0,0,0
ee39500e1ac21f9a948a5b03a7d34518,16722,0,3066,309.45
f14a906f1139c48642c5a921bbe3af0b,18006,0,1554,152.85
f18082357cbd35980e3402100acc7056,-1856956,41883,-164355,290.95
b2cbc5d570500005b82cc0545b01a392,7414,0,0,0
0f97bb63149c4955c1922a5bdaf47ed6,2662467,87653,297614,524.63
aab768ac5c5e5b7dd2538aa9cfbeef86,1047446,0,115623,0
5efb740a68dcd2470eb1f84b49d89780,3676,0,460,37.26
4dc21989c33d9d3eeab62ded86fc28b8,6660,0,1734,211.43
f75594eb95aa90ee6a2b31f0d213cce4,4798,0,0,0
0fbc33b04d92b5cd1049eb3f2d4cfaf9,70953,64041,5173,0
f992ddecda206cef4e717f8b97bc2e6a,635,0,0,0
f18072472dbf800bd00186845a8447f4,-9729,0,0,0
f1807242840e8e3884cad0e4b464aa3e,-7692,0,-1347,115.63
482ebd17156c23d523a0466f9c833038,7661,0,501,41.85
a48dd724553ea9a8ca6ced3bf6b24e2a,18970,0,3060,428.36
f180823613c151e4c6c188c640d31abf,-5361,0,-578,61.82
a93f90f23b3b1645732fd0749188915f,2296,0,0,0
dc542f5e8ba7bfac555ef5d5a4eae92f,4726,0,0,0
8f9b4dded9d6c97d08c2c2c415cefa5f,33595,0,7170,525.91
f1807240ab9078401445772f60ced0a8,-46916,0,-1075,105.61
c7b0fd11ecb3d3cd92d56939a0d0490c,2765,0,0,0
f180724778848a16fbbae44863869e45,-14827,0,-2180,144.77
840df04e9c8fe811be41e9af8e811c98,55497,0,4763,462.42
cbf920f080202ac9f92ec8297bc022db,65230,0,5341,530.68
90423f66fd39770d5b3c38567f40a7fa,4989,4601,1013,125.41
f18082384406accad12b514615443166,-9270,0,-753,78.38
f18082320869870a1ff80e8025d9b2d3,-105788,0,-22242,84.94
f180823a7cc3ffff291d7a9ac1a27a68,-2469,0,-326,46.72
c4401fe778960fb323ba19178c51bb25,1935,0,0,0
380c37bf03685a5d83fb2986dff9d9f8,3329244,867921,509826,1499.48
f1807241c0e737daeb1c196be192215e,-1879,0,0,0
868294ad43f7fa12cc276286135b5184,2763,0,1318,17.16
c7b3619d043362dce187b32de5026aa5,15405,8886,2571,369.08
f180724002dc7935f7b6f855aaa3d1bd,-6542,0,-951,94.06
9a2386c5bbc9bb9c20eca11baeef7deb,12904,0,0,0
f18072486e142d5ce61c23b903392bf2,-4295,0,-691,22.05
a1c0b33c4f772cba001e4a1bbda59684,19934,0,2145,305.98
f180823893569ad063302cbd3a9f2fa2,-7260,0,0,0
72bec7dc858058363d6829d54c2746d7,8283,8903,252,0
3296a27dfddb31143c6c1baab40a88d9,5505,0,948,59.43
99f651f6c56111d9755aca258a07e794,19019,21860,1366,138.54
f180823c8b97ba42aa82bf6334f3bf0a,-117172,0,-4527,24.68
f180724768970ef5cadfed000b8b407d,-67662,0,0,0
62e2a25abfc3a447996984ab9c3452b2,3171,0,38,5.51
fa29f1ca0ff1b1960c0746739dce6b65,6919,0,496,48.44
f180724cb685760aac7647ebcfcae5ce,-108536,173,-7495,211.18
f1807247635dacccc05551cefc03e1a1,-9080,0,0,0
c7f8e31df203175493afefbd0df59527,7967,0,0,0
9dc0f5314738f369eef77874e6542b32,8333,9807,668,96.59
f180724360b1b6031c9aacb50fc702a8,-2662467,87653,-297614,0
b3947c212d6ea4234ee07ce7a872ebf4,26797,0,0,0
9db4a1b37fb5450a4ad952943354ad42,29715,0,0,0
f18082321e85160089d3de5261f1cb8f,-1989,0,0,0
dffc4d6167f9ae42e3c55e69cb218c6c,1017818,0,81049,0
f180724c08875e5ea7cc6064bda2ab31,-351320,0,-32436,2764.22
f180823864c0978bfd8706905c4bea70,-15824,0,0,0
f1808239a09c8c287e391dfcb16f2281,-9714,235315,-1288,133.23
f18072429d8ecb57ff49a51766d48ade,-6406,0,0,0
f1808231d8273cdec9a13d1ab03112b8,-10152,0,0,0
f180724a3f43f7cbb12502f2262e7ba1,-7702,0,-603,0
42f75e7d170a390a3c4780e041ab8588,55089,0,154,0
f18072492c25bb621905cef4b75556a8,-507,0,0,0
30f1cc22d845188a1c55aee1e6dc24b0,3329244,867921,509826,1049.62
f1808233f9b53977f3eefca20d24613d,-14309,0,-2636,244.18
f180823e84d0315f71a970ad4074fcc4,-896857,0,-113068,17.83
bf7d45f3a79ec9b139cd7ff85fbda435,2757,0,0,0
f180823ff85f6ce7d7cdc7c8cab6687d,-19456,0,0,0
57897fba53e56ffc8b9d4f7f9a7f3115,4544,0,0,0
0571fb5031e307cca277cdcc7bdcbeda,7940,0,0,0
f5108482033b81f685f19222fd0ced07,17724,6299,0,0
0af837073931dd6219536236fc246820,21416,0,0,0
f18082329802adb7527e83ede1ed1fd0,-6369,0,0,0
f18082379d0f1fca477548b154144c91,-3173,0,0,0
0b9cb8c0ea1da930bf756f6b40bfeaa2,1518,0,496,72.81
